69.91364, 313.085700, 1985.886, -0.125, 20150409, 62863.00, 19930627, 45818.73, 116.4, 1102, 0.12
69.91317, 313.084150, 1986.766, -0.130, 20150409, 62863.50, 19930627, 45818.34, 74.9, 1615, 0.12
69.91289, 313.083570, 1987.115, -0.131, 20150409, 62864.00, 19930627, 45817.94, 33.2, 1535, 0.13
69.91248, 313.082690, 1987.642, -0.131, 20150409, 62864.50, 19930627, 45817.55, -8.5, 1752, 0.13
69.912, 313.082200, 1987.998, -0.131, 20150409, 62865.00, 19930627, 45817.15, -50.4, 1745, 0.14
69.91155, 313.081550, 1988.431, -0.132, 20150409, 62865.50, 19930627, 45816.75, -92.5, 1819, 0.14
69.91123, 313.080830, 1988.877, -0.133, 20150409, 62866.00, 19930627, 45816.36, -134.6, 1726, 0.14
69.91105, 313.080500, 1989.082, -0.136, 20150409, 62866.50, 19930627, 45815.96, -176.9, 1593, 0.13
67.02217, 312.454140, 1709.200, -0.011, 20150409, 39981.87, 19930627, 43290.10, 88.6, 1537, 0.19
69.91265, 313.083110, 1987.384, -0.131, 20150409, 62864.40, 19930627, 45817.63, 36.5, 1360, 0.13
67.02806, 309.379880, 68.461, -0.012, 20150409, 65981.50, 19930628, 44156.15, -191.7, 1477, 0.84
67.02803, 309.379450, 67.050, -0.013, 20150409, 65982.00, 19930628, 44155.71, -175.3, 2881, 0.75
67.02773, 309.377120, 65.593, -0.018, 20150409, 65982.50, 19930628, 44155.24, -159.1, 2724, 0.80
67.02772, 309.377040, 65.496, -0.018, 20150409, 65983.00, 19930628, 44154.80, -143.5, 2684, 0.80
67.02744, 309.374290, 63.866, -0.025, 20150409, 65983.50, 19930628, 44154.34, -128.3, 2204, 0.77
67.02742, 309.374200, 63.738, -0.025, 20150409, 65984.00, 19930628, 44153.88, -113.5, 2163, 0.77
67.02729, 309.372920, 64.774, -0.028, 20150409, 65984.50, 19930628, 44153.42, -99.2, 2561, 0.78
67.02711, 309.371060, 65.179, -0.035, 20150409, 65985.00, 19930628, 44152.96, -85.1, 1906, 0.78
67.02698, 309.369850, 66.786, -0.032, 20150409, 65985.50, 19930628, 44152.49, -71.7, 2289, 0.70
67.02681, 309.368000, 68.492, -0.033, 20150409, 65986.00, 19930628, 44152.02, -58.3, 1724, 0.72
67.02665, 309.366700, 69.801, -0.037, 20150409, 65986.50, 19930628, 44151.56, -45.7, 2126, 0.70
67.02646, 309.364970, 71.371, -0.042, 20150409, 65987.00, 19930628, 44151.09, -33.2, 1639, 0.68
67.02631, 309.363670, 72.889, -0.043, 20150409, 65987.50, 19930628, 44150.62, -21.5, 2052, 0.70
67.02614, 309.362210, 74.855, -0.049, 20150409, 65988.00, 19930628, 44150.14, -10.0, 1649, 0.70
67.02603, 309.361320, 75.874, -0.050, 20150409, 65988.50, 19930628, 44149.67, 0.9, 1929, 0.70
